property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/5387402924,CHNC,3198009,SOLD,PropertyType.SINGLE_FAMILY,428 N Sharon Amity Rd,,Charlotte,NC,28211,5,4,1,3663,2016,301,674900,2016-07-18,695340,2017-05-15,14941,190,35.177581,-80.792328,,,2,http://ap.rdcpix.com/656462127/75ff373b98bf86b09b0acea7abecdcc2l-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/656462127/75ff373b98bf86b09b0acea7abecdcc2l-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/818838525/75ff373b98bf86b09b0acea7abecdcc2l-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1567172203/75ff373b98bf86b09b0acea7abecdcc2l-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1400951608/75ff373b98bf86b09b0acea7abecdcc2l-m3od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6529088026,,,SOLD,PropertyType.SINGLE_FAMILY,217  Bradford Dr,,Charlotte,NC,28208,2,1,,1302,1933,,,,113500,2017-05-15,7405,87,35.259997,-80.897364,1,,,,
https://www.realtor.com/realestateandhomes-detail/5333789738,CHNC,3252261,SOLD,PropertyType.SINGLE_FAMILY,4201  Westcliff Dr,,Charlotte,NC,28208,3,1,1,1150,1960,87,99900,2017-02-17,99000,2017-05-15,9148,86,35.259092,-80.902491,,,,http://ap.rdcpix.com/2113033585/bf74df9352571b7bf107af0734627d78l-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/2113033585/bf74df9352571b7bf107af0734627d78l-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1097085582/bf74df9352571b7bf107af0734627d78l-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2046400673/bf74df9352571b7bf107af0734627d78l-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1128027170/bf74df9352571b7bf107af0734627d78l-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1397014683/bf74df9352571b7bf107af0734627d78l-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/450696154/bf74df9352571b7bf107af0734627d78l-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1919329942/bf74df9352571b7bf107af0734627d78l-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/590625606/bf74df9352571b7bf107af0734627d78l-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/20964437/bf74df9352571b7bf107af0734627d78l-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1752193095/bf74df9352571b7bf107af0734627d78l-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/546639685/bf74df9352571b7bf107af0734627d78l-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/546639685/bf74df9352571b7bf107af0734627d78l-m11od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6159909345,CHNC,3235963,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,210 N Church St,Unit 2414,Charlotte,NC,28202,2,2,,1271,2007,153,424000,2016-12-10,417500,2017-05-12,,328,35.22921,-80.842158,,,,http://ap.rdcpix.com/68913301/25390ec007e046586669add2672aca59l-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/68913301/25390ec007e046586669add2672aca59l-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1760337069/25390ec007e046586669add2672aca59l-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1338035767/25390ec007e046586669add2672aca59l-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1854291615/25390ec007e046586669add2672aca59l-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1189562474/25390ec007e046586669add2672aca59l-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1030990942/25390ec007e046586669add2672aca59l-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/392851999/25390ec007e046586669add2672aca59l-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2074313160/25390ec007e046586669add2672aca59l-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1797411592/25390ec007e046586669add2672aca59l-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1166347092/25390ec007e046586669add2672aca59l-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1256501115/25390ec007e046586669add2672aca59l-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1109832526/25390ec007e046586669add2672aca59l-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1162479720/25390ec007e046586669add2672aca59l-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1174432419/25390ec007e046586669add2672aca59l-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/134616630/25390ec007e046586669add2672aca59l-m14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1029002073/25390ec007e046586669add2672aca59l-m15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/955002304/25390ec007e046586669add2672aca59l-m16od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1912833314/25390ec007e046586669add2672aca59l-m17od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1302165945/25390ec007e046586669add2672aca59l-m18od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/193807088/25390ec007e046586669add2672aca59l-m19od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/681899941/25390ec007e046586669add2672aca59l-m20od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/174911950/25390ec007e046586669add2672aca59l-m21od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1450477389/25390ec007e046586669add2672aca59l-m22od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/226548816/25390ec007e046586669add2672aca59l-m23od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/5961600665,CHNC,3262188,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,2125  Southend Dr,Apt 449,Charlotte,NC,28203,2,1,,1126,2004,53,264900,2017-03-20,254000,2017-05-12,,226,35.206702,-80.859811,,,,http://ap.rdcpix.com/884137540/c7a4da885e76019d69b6274ba42916e0l-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/884137540/c7a4da885e76019d69b6274ba42916e0l-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/115768315/c7a4da885e76019d69b6274ba42916e0l-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/984861436/c7a4da885e76019d69b6274ba42916e0l-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1209877560/c7a4da885e76019d69b6274ba42916e0l-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/772819156/c7a4da885e76019d69b6274ba42916e0l-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/987973081/c7a4da885e76019d69b6274ba42916e0l-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/179730862/c7a4da885e76019d69b6274ba42916e0l-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1251431647/c7a4da885e76019d69b6274ba42916e0l-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/995845918/c7a4da885e76019d69b6274ba42916e0l-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1568878486/c7a4da885e76019d69b6274ba42916e0l-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/996246187/c7a4da885e76019d69b6274ba42916e0l-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/372367246/c7a4da885e76019d69b6274ba42916e0l-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1817684976/c7a4da885e76019d69b6274ba42916e0l-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/411885579/c7a4da885e76019d69b6274ba42916e0l-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2143434835/c7a4da885e76019d69b6274ba42916e0l-m14od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/5145889687,CHNC,3253225,SOLD,PropertyType.SINGLE_FAMILY,1305 N McDowell St,Unit P10-12,Charlotte,NC,28205,2,2,,893,1926,34,250000,2017-04-08,250000,2017-05-12,7405,280,35.231335,-80.821653,,,,http://ap.rdcpix.com/1956100269/4407f76b3cc6a103223043493cc608b1l-m0od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/1956100269/4407f76b3cc6a103223043493cc608b1l-m0od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/6724760177,,,SOLD,PropertyType.TOWNHOMES,3239  Morgan Clark Rd,,Charlotte,NC,28208,3,2,1,,2017,,,,300000,2017-05-12,2919,,35.228288,-80.87647,2,,,,
https://www.realtor.com/realestateandhomes-detail/5207150619,,,SOLD,PropertyType.SINGLE_FAMILY,1430  The Plaza,,Charlotte,NC,28205,3,2,,1352,1930,,,,335000,2017-05-12,12706,248,35.222847,-80.809739,2,,,,
https://www.realtor.com/realestateandhomes-detail/6561344405,,,SOLD,PropertyType.SINGLE_FAMILY,1813  Vinton St,,Charlotte,NC,28216,,2,,1295,1954,,,,630000,2017-05-12,6970,486,35.254775,-80.851064,1,,,http://p.rdcpix.com/v01/l01562142-m0od-w480_h360_x2.webp?w=1080&q=75,http://p.rdcpix.com/v01/l01562142-m0od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/5210972044,CHNC,3271391,SOLD,PropertyType.SINGLE_FAMILY,3300  Reid Ave,,Charlotte,NC,28208,3,1,,1000,1960,28,62000,2017-04-14,62000,2017-05-12,6534,62,35.203782,-80.897957,,,,http://ap.rdcpix.com/1244181482/7fc1c7d37e9265344911c534d5cb8800l-w0od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/1244181482/7fc1c7d37e9265344911c534d5cb8800l-w0od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/5133139936,,,SOLD,PropertyType.SINGLE_FAMILY,2139  Madrid St,,Charlotte,NC,28216,2,1,,650,1960,,,,630000,2017-05-12,10019,969,35.262046,-80.85098,1,,,,
https://www.realtor.com/realestateandhomes-detail/6719425310,,,SOLD,PropertyType.SINGLE_FAMILY,2007  Lasalle St,,Charlotte,NC,28216,3,2,,1400,1960,,,,630000,2017-05-12,6534,450,35.262168,-80.851116,1,,,http://p.rdcpix.com/v04/l7feb0c44-m0od-w480_h360_x2.webp?w=1080&q=75,http://p.rdcpix.com/v04/l7feb0c44-m0od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/5133102670,,,SOLD,PropertyType.SINGLE_FAMILY,2013  Lasalle St,,Charlotte,NC,28216,2,1,,750,1961,,,,630000,2017-05-12,16117,840,35.262302,-80.851467,1,,,,
https://www.realtor.com/realestateandhomes-detail/5460811146,,,SOLD,PropertyType.SINGLE_FAMILY,2025  Lasalle St,,Charlotte,NC,28216,,2,,1305,1961,,,,630000,2017-05-12,7405,483,35.26231,-80.851984,1,,,http://p.rdcpix.com/v02/lf3873542-m0od-w480_h360_x2.webp?w=1080&q=75,"http://p.rdcpix.com/v02/lf3873542-m0od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v02/lf3873542-m1od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6292258407,,,SOLD,PropertyType.SINGLE_FAMILY,2029  Lasalle St,,Charlotte,NC,28216,,2,,1305,1961,,,,630000,2017-05-12,8712,483,35.2623,-80.852156,1,,,http://p.rdcpix.com/v04/l52ed0c44-m0od-w480_h360_x2.webp?w=1080&q=75,http://p.rdcpix.com/v04/l52ed0c44-m0od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/5718055868,,,SOLD,PropertyType.SINGLE_FAMILY,2004  Lasalle St,,Charlotte,NC,28216,,2,,1332,1960,,,,630000,2017-05-12,7797,473,35.262757,-80.851008,1,,,http://p.rdcpix.com/v03/l51ed0c44-m0od-w480_h360_x2.webp?w=1080&q=75,http://p.rdcpix.com/v03/l51ed0c44-m0od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/6976038590,,,SOLD,PropertyType.SINGLE_FAMILY,2008  Lasalle St,,Charlotte,NC,28216,3,2,,1352,1960,,,,630000,2017-05-12,7579,466,35.262787,-80.851176,1,,,http://p.rdcpix.com/v04/l20e90c44-m0od-w480_h360_x2.webp?w=1080&q=75,http://p.rdcpix.com/v04/l20e90c44-m0od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/6657934059,CHNC,3260593,SOLD,PropertyType.SINGLE_FAMILY,224 N Canterbury Rd,,Charlotte,NC,28211,3,2,,1890,1954,59,450000,2017-03-14,450000,2017-05-12,21475,238,35.183348,-80.801586,,,2,http://ap.rdcpix.com/1966704880/e5559fc48320539e1ad9197a68aa9642l-m0od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/1966704880/e5559fc48320539e1ad9197a68aa9642l-m0od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/6998499621,CHNC,3265043,SOLD,PropertyType.SINGLE_FAMILY,913  Tennyson Dr,,Charlotte,NC,28208,3,2,,1119,2005,44,110000,2017-03-29,109500,2017-05-12,13896,98,35.24942,-80.888078,,,,http://ap.rdcpix.com/1419643795/57188e90a1fa3a4a744cddd38e2ae79al-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/1419643795/57188e90a1fa3a4a744cddd38e2ae79al-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/327568346/57188e90a1fa3a4a744cddd38e2ae79al-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1335926562/57188e90a1fa3a4a744cddd38e2ae79al-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/134356354/57188e90a1fa3a4a744cddd38e2ae79al-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1277410718/57188e90a1fa3a4a744cddd38e2ae79al-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/799042846/57188e90a1fa3a4a744cddd38e2ae79al-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2076086725/57188e90a1fa3a4a744cddd38e2ae79al-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/99856236/57188e90a1fa3a4a744cddd38e2ae79al-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/594682801/57188e90a1fa3a4a744cddd38e2ae79al-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/125957069/57188e90a1fa3a4a744cddd38e2ae79al-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/196047136/57188e90a1fa3a4a744cddd38e2ae79al-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/959439252/57188e90a1fa3a4a744cddd38e2ae79al-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1625297192/57188e90a1fa3a4a744cddd38e2ae79al-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/39863683/57188e90a1fa3a4a744cddd38e2ae79al-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/988144426/57188e90a1fa3a4a744cddd38e2ae79al-m14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/850009983/57188e90a1fa3a4a744cddd38e2ae79al-m15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1711561668/57188e90a1fa3a4a744cddd38e2ae79al-m16od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/746946912/57188e90a1fa3a4a744cddd38e2ae79al-m17od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6310246485,CHNC,3262475,SOLD,PropertyType.SINGLE_FAMILY,1514  Anderson St,,Charlotte,NC,28205,2,2,,1094,1956,52,260000,2017-03-21,259500,2017-05-12,9148,237,35.241953,-80.7908,,,,,
https://www.realtor.com/realestateandhomes-detail/6178829102,,,SOLD,PropertyType.SINGLE_FAMILY,4800  Hardwick Rd,,Charlotte,NC,28211,4,2,,2462,1962,,,,565000,2017-05-12,23522,229,35.174309,-80.793852,1,,,http://p.rdcpix.com/v01/l6818f044-m0od-w480_h360_x2.webp?w=1080&q=75,"http://p.rdcpix.com/v01/l6818f044-m0od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m1od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m2od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m3od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m4od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m5od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m6od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m7od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m8od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m9od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m10od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m11od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m12od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/l6818f044-m13od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6915392717,,,SOLD,PropertyType.SINGLE_FAMILY,4235  Parkdale Dr,,Charlotte,NC,28208,3,2,,1408,2004,,,,107500,2017-05-12,4356,76,35.251184,-80.906717,2,,,,
https://www.realtor.com/realestateandhomes-detail/5627355792,CHNC,3254800,SOLD,PropertyType.SINGLE_FAMILY,1718  Progress Ln,,Charlotte,NC,28205,4,3,,2934,1955,72,375000,2017-03-01,360000,2017-05-12,126324,123,35.209285,-80.768112,,,,http://ap.rdcpix.com/1157459705/c5c76eeae7021031e4261801910a168el-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/1157459705/c5c76eeae7021031e4261801910a168el-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1076497755/c5c76eeae7021031e4261801910a168el-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2116620271/c5c76eeae7021031e4261801910a168el-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2019616646/c5c76eeae7021031e4261801910a168el-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/166972916/c5c76eeae7021031e4261801910a168el-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1090130016/c5c76eeae7021031e4261801910a168el-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1028921948/c5c76eeae7021031e4261801910a168el-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/428672030/c5c76eeae7021031e4261801910a168el-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/207965640/c5c76eeae7021031e4261801910a168el-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/664667151/c5c76eeae7021031e4261801910a168el-m9od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/5832124443,CHNC,3265927,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,5008  Lakecrest /F160 Dr,Unit 141U,Charlotte,NC,28215,2,1,,840,1969,40,51200,2017-04-02,47500,2017-05-12,,57,35.25304,-80.772855,,,,http://ap.rdcpix.com/219154818/20e0180924c26454d41f17af8f665280l-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/219154818/20e0180924c26454d41f17af8f665280l-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/252458830/20e0180924c26454d41f17af8f665280l-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1818635636/20e0180924c26454d41f17af8f665280l-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1841628449/20e0180924c26454d41f17af8f665280l-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/288792975/20e0180924c26454d41f17af8f665280l-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1798312290/20e0180924c26454d41f17af8f665280l-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/596369806/20e0180924c26454d41f17af8f665280l-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2064400269/20e0180924c26454d41f17af8f665280l-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1070211891/20e0180924c26454d41f17af8f665280l-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/871435762/20e0180924c26454d41f17af8f665280l-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1228638117/20e0180924c26454d41f17af8f665280l-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/900644406/20e0180924c26454d41f17af8f665280l-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1748531005/20e0180924c26454d41f17af8f665280l-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/855962094/20e0180924c26454d41f17af8f665280l-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/336797346/20e0180924c26454d41f17af8f665280l-m14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/788407363/20e0180924c26454d41f17af8f665280l-m15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/252248708/20e0180924c26454d41f17af8f665280l-m16od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/5223989231,,,SOLD,PropertyType.CONDO,400  Queens Rd,Apt C3,Charlotte,NC,28207,1,1,,763,1963,,,,93000,2017-05-11,,122,35.208425,-80.828235,1,,,http://p.rdcpix.com/v01/lef690c45-m0od-w480_h360_x2.webp?w=1080&q=75,"http://p.rdcpix.com/v01/lef690c45-m0od-w480_h360_x2.webp?w=1080&q=75, http://p.rdcpix.com/v01/lef690c45-m1od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6794705569,CHNC,3264628,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,1349  Summit Greenway Ct,Unit 10,Charlotte,NC,28208,2,2,1,1263,2006,45,230000,2017-03-27,237000,2017-05-11,56628,188,35.232272,-80.860486,,,1,http://ap.rdcpix.com/1405508624/b5c85a2b1eed38a3c3fe03961f69087fl-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/1405508624/b5c85a2b1eed38a3c3fe03961f69087fl-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1417131697/b5c85a2b1eed38a3c3fe03961f69087fl-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1359827467/b5c85a2b1eed38a3c3fe03961f69087fl-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2095745298/b5c85a2b1eed38a3c3fe03961f69087fl-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1916702886/b5c85a2b1eed38a3c3fe03961f69087fl-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1286825890/b5c85a2b1eed38a3c3fe03961f69087fl-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/301729338/b5c85a2b1eed38a3c3fe03961f69087fl-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/669788404/b5c85a2b1eed38a3c3fe03961f69087fl-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/280830945/b5c85a2b1eed38a3c3fe03961f69087fl-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/784044383/b5c85a2b1eed38a3c3fe03961f69087fl-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1570553193/b5c85a2b1eed38a3c3fe03961f69087fl-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1525408243/b5c85a2b1eed38a3c3fe03961f69087fl-m11od-w480_h360_x2.webp?w=1080&q=75"
